Time,pressure,h_ref_out,m_ref_in,m_ref_out,h_ref_in,m_cool,T_cool_in,T_ref_in,T_ref_out,T_cool_out,z_tpsh,gamma,eps_tp,eps_sh,fval,ef,,
49156,186.4464826,355.755222,0.011523279,0.011523279,224.908461,0.282710978,-4.150002185,-14.6190649,-12.20616025,-6.323634336,0.74930093,0.494379975,0.159510236,0.198509529,1.68E-10,2,,
49158,186.4551521,355.7554801,0.011523279,0.011523279,224.9090072,0.28271311,-4.150002185,-14.61784094,-12.20556877,-6.249169009,0.749234682,0.493450035,0.159537223,0.198437735,1.07E-10,2,,
49160,186.4644407,355.7552613,0.011686226,0.011686226,224.6968306,0.283667943,-4.159249049,-14.61648449,-12.20551495,-6.187228076,0.749122673,0.494491686,0.03792754,0.166859254,1.85E-09,2,,
49162,177.2222692,354.6774557,0.015434008,0.015434008,219.3412446,0.328479363,-4.371926903,-15.93458986,-13.74166291,-6.235127442,0.786341817,0.494991799,0.166790975,0.173694198,6.56E-09,2,,
49164,176.8007375,354.6655817,0.015434008,0.015434008,219.3212778,0.328468951,-4.371926903,-15.99617379,-13.76923819,-6.276446604,0.785362328,0.495010821,0.170088329,0.173435214,1.13E-10,2,,
49166,176.7303812,354.6559006,0.015434008,0.015434008,219.317644,0.328465093,-4.371926903,-16.00645254,-13.78271657,-6.308819462,0.785851086,0.494825217,0.170497174,0.173283181,4.43E-09,2,,
49168,176.7071615,354.6519712,0.015434008,0.015434008,219.3164161,0.328463346,-4.371926903,-16.00984484,-13.78801239,-6.33415603,0.786052236,0.495036089,0.170612999,0.174548807,1.65E-10,2,,
49170,176.6979372,354.6681815,0.013864227,0.013864227,222.1234746,0.336080827,-4.234931554,-16.01167858,-13.76946686,-6.354469248,0.786137723,0.494111657,0.226856504,0.200514009,5.02E-08,2,,
49172,183.6162142,355.5440159,0.01372152,0.01372152,222.7802246,0.34505931,-4.222477431,-15.01807321,-12.54056943,-6.265463111,0.747588486,0.197839519,0.158457093,0.196789071,4.73E-06,2,,
49174,183.9547374,355.53757,0.01372152,0.01372152,222.797192,0.345068271,-4.222477431,-14.97028043,-12.53757419,-6.193245613,0.748787978,0.198329558,0.154516943,0.196794121,4.70E-06,2,,
49176,184.01146,355.5423628,0.01372152,0.01372152,222.8003279,0.345072167,-4.222477431,-14.96227233,-12.5302989,-6.137529651,0.748492318,0.494478435,0.153881596,0.196933573,4.65E-10,2,,
49178,184.0305083,355.5450877,0.01372152,0.01372152,222.8014368,0.345074307,-4.222477431,-14.95958308,-12.52657127,-6.094939864,0.748328452,0.451390536,0.153821797,0.199567094,4.63E-09,2,,
49180,184.0407469,355.5784625,0.01,0.01,234.4493918,0.346615631,-3.794396687,-14.95904369,-12.4876474,-6.060424353,0.74823532,0.495204735,0.294979275,0.237474611,2.38E-11,2,,
49182,201.180132,357.2087481,0.01,0.01,235.7819553,0.34810224,-3.794396687,-12.62035124,-10.09127495,-5.821916622,0.690021968,0.494915127,0.143342844,0.221212163,3.99E-09,2,,
49184,202.7828359,357.1782578,0.01,0.01,235.887018,0.348127237,-3.794396687,-12.40902341,-10.07594454,-5.631689014,0.70090101,0.494609957,0.13063772,0.220239429,3.35E-09,2,,
49186,203.0620286,357.1872837,0.01,0.01,235.9066848,0.348137928,-3.794396687,-12.37220988,-10.05666916,-5.485061159,0.701403828,0.49438449,0.128637202,0.220362854,3.12E-09,2,,
49188,203.1331674,357.1932924,0.01,0.01,235.9120457,0.348143821,-3.794396687,-12.36282973,-10.04752339,-5.371927646,0.701144856,0.495063554,0.128231024,0.220498618,4.10E-10,2,,
49190,203.1598574,357.1964697,0.01,0.01,235.9141441,0.340811075,-3.649134345,-12.35931047,-10.04304034,-5.282817826,0.700928929,0.494691134,0.118161921,0.216531739,7.73E-09,2,,
49192,202.3225435,357.1438537,0.01,0.01,235.8527849,0.312912108,-3.445767066,-12.46971622,-10.12978656,-5.176738306,0.708248608,0.439659995,0.140576345,0.216573525,2.84E-09,2,,
49194,202.7215016,357.2173282,0.01,0.01,235.8865484,0.312928759,-3.445767066,-12.41711077,-10.03343478,-5.093511191,0.705078589,0.4424105,0.137729641,0.217719932,2.69E-09,2,,
49196,202.8624895,357.2391565,0.01,0.01,235.8981004,0.312935525,-3.445767066,-12.39852053,-10.00406315,-5.02737371,0.70408517,0.444194244,0.136747759,0.218061009,2.63E-09,2,,
49198,202.9135231,357.2462328,0.01,0.01,235.9022057,0.312938781,-3.445767066,-12.39179138,-9.994366156,-4.974867275,0.703734632,0.445225502,0.136411821,0.218109328,2.58E-09,2,,
49200,202.9332853,357.2480956,0.010115496,0.010115496,235.3901417,0.316780053,-3.412238087,-12.38916268,-9.991614926,-4.932265385,0.7035833,0.595700874,0.125097389,0.234980927,1.02E-08,2,,
49202,201.9308053,357.3707409,0.010692978,0.010692978,232.769308,0.358989983,-3.244593195,-12.52123221,-9.883721678,-4.831777572,0.679986609,0.494735759,0.125145146,0.233944758,3.14E-10,2,,
49204,201.9119361,357.4040841,0.010692978,0.010692978,232.7709042,0.359001442,-3.244593195,-12.52372024,-9.846332154,-4.7546161,0.676005456,0.495070688,0.125836472,0.234518192,3.16E-10,2,,
49206,201.9596011,357.413295,0.010692978,0.010692978,232.7746796,0.359006069,-3.244593195,-12.51743528,-9.83436142,-4.695610642,0.675357464,0.494503501,0.125659833,0.234626309,1.39E-07,2,,
49208,201.9826137,357.4163315,0.010692978,0.010692978,232.7763845,0.359008505,-3.244593195,-12.51440089,-9.830187655,-4.650498808,0.675183825,0.494044871,0.125576262,0.233262634,9.00E-12,2,,
49210,201.993403,357.4023657,0.012838323,0.012838323,224.4928654,0.341257327,-3.374215004,-12.51249031,-9.845872822,-4.61472132,0.675101854,0.62085377,0.044730495,0.20307109,5.62E-07,2,,
49212,187.7645064,356.1332545,0.013033355,0.013033355,222.932923,0.320309183,-3.385998805,-14.43260541,-11.72624094,-4.726788251,0.721004297,0.494762401,0.144544864,0.21421061,1.28E-10,2,,
49214,187.0189084,356.1761162,0.013033355,0.013033355,222.8952728,0.320300042,-3.385998805,-14.53786909,-11.7030804,-4.820262136,0.715464277,0.494985909,0.150559384,0.21468005,1.19E-11,2,,
49216,186.9304374,356.1744904,0.013033355,0.013033355,222.8904325,0.320295554,-3.385998805,-14.55035944,-11.70799167,-4.893928331,0.715538871,0.494843032,0.15109823,0.214538563,3.58E-07,2,,
49218,186.9054833,356.1713017,0.013033355,0.013033355,222.888915,0.320292892,-3.385998805,-14.55388248,-11.71251141,-4.951676738,0.71574933,0.495054697,0.151183154,0.213660048,1.27E-08,2,,
49220,186.8918197,356.1585141,0.014027395,0.014027395,220.070242,0.317033006,-3.322670163,-14.55549688,-11.72774733,-4.998239141,0.715878591,0.49527719,-0.070031108,0.164754306,6.09E-11,2,,
49222,163.8570273,353.743247,0.017804749,0.017804749,208.4383644,0.289018911,-3.082021326,-17.9348596,-15.24975946,-5.171148065,0.782355721,0.49278546,0.184254023,0.175491818,1.36E-07,2,,
49224,163.6229647,353.869534,0.017804749,0.017804749,208.4326807,0.289025388,-3.082021326,-17.97148246,-15.11105929,-5.320926702,0.775609981,0.495066647,0.186970063,0.176521713,1.06E-11,2,,
49226,163.6710677,353.8908923,0.017804749,0.017804749,208.4351686,0.289025286,-3.082021326,-17.96395598,-15.08443957,-5.441110008,0.775066813,0.49502157,0.186605248,0.176666085,8.17E-13,2,,
49228,163.6771735,353.8939519,0.017804749,0.017804749,208.4354941,0.289023422,-3.082021326,-17.96300063,-15.0806544,-5.538312653,0.775056037,0.495022805,0.186447379,0.177071341,1.14E-10,2,,
49230,163.6678305,353.9000781,0.017311271,0.017311271,207.7724785,0.28708553,-3.085351418,-17.96465407,-15.07380705,-5.618019658,0.775181944,0.493920059,0.178271277,0.19636326,1.12E-12,2,,
49232,163.2048506,354.1891892,0.016324316,0.016324316,206.436764,0.277404791,-3.092011604,-18.03747788,-14.75316406,-5.668253571,0.749304773,0.495777319,0.17895028,0.196217774,1.56E-11,2,,
