pressure,enthalpy
1.650505371093750000e+02,3.520508422851562500e+02
1.647286071777343750e+02,3.528549499511718750e+02
1.635078125000000000e+02,3.519076538085937500e+02
1.638305816650390625e+02,3.523831787109375000e+02
1.638287048339843750e+02,3.524182434082031250e+02
1.600192565917968750e+02,3.519344482421875000e+02
1.547158508300781250e+02,3.511556701660156250e+02
1.567189178466796875e+02,3.517580871582031250e+02
1.574778137207031250e+02,3.520052795410156250e+02
1.573877258300781250e+02,3.522733154296875000e+02
1.684004211425781250e+02,3.528772277832031250e+02
1.706805114746093750e+02,3.523332519531250000e+02
1.700324249267578125e+02,3.527212524414062500e+02
1.693371124267578125e+02,3.530053100585937500e+02
1.684731597900390625e+02,3.521424560546875000e+02
1.737797546386718750e+02,3.539711303710937500e+02
1.735797576904296875e+02,3.543171081542968750e+02
1.741978912353515625e+02,3.538518371582031250e+02
1.734049835205078125e+02,3.535982055664062500e+02
1.734951934814453125e+02,3.535101013183593750e+02
1.780530700683593750e+02,3.540268554687500000e+02
1.876476135253906250e+02,3.535396728515625000e+02
1.845238342285156250e+02,3.543203735351562500e+02
1.838544616699218750e+02,3.547241516113281250e+02
1.845807952880859375e+02,3.548173217773437500e+02
1.884017791748046875e+02,3.545349121093750000e+02
1.886994323730468750e+02,3.545596008300781250e+02
1.890365142822265625e+02,3.546573486328125000e+02
1.891394805908203125e+02,3.546500854492187500e+02
1.890695190429687500e+02,3.545293579101562500e+02
1.781331176757812500e+02,3.526290893554687500e+02
1.760298767089843750e+02,3.528236083984375000e+02
1.760532531738281250e+02,3.530382080078125000e+02
1.764701843261718750e+02,3.534239501953125000e+02
1.772696990966796875e+02,3.536056213378906250e+02
1.907521514892578125e+02,3.544033813476562500e+02
1.860656738281250000e+02,3.542761230468750000e+02
1.844699707031250000e+02,3.544942016601562500e+02
1.849727172851562500e+02,3.545731811523437500e+02
1.845310363769531250e+02,3.541203918457031250e+02
1.989416503906250000e+02,3.539956054687500000e+02
1.916983032226562500e+02,3.553191528320312500e+02
1.933485107421875000e+02,3.555937194824218750e+02
1.943181762695312500e+02,3.556329345703125000e+02
1.938419494628906250e+02,3.555766601562500000e+02
1.941465454101562500e+02,3.555872192382812500e+02
1.945569458007812500e+02,3.556333618164062500e+02
1.933679504394531250e+02,3.553575744628906250e+02
1.929588317871093750e+02,3.553757629394531250e+02
1.929061279296875000e+02,3.554427795410156250e+02
1.894076232910156250e+02,3.551661376953125000e+02
1.837223358154296875e+02,3.546134643554687500e+02
1.868363952636718750e+02,3.552488098144531250e+02
1.872854614257812500e+02,3.552058715820312500e+02
1.873542785644531250e+02,3.552426147460937500e+02
1.997753906250000000e+02,3.558107604980468750e+02
1.962545471191406250e+02,3.559194030761718750e+02
1.954365844726562500e+02,3.563850402832031250e+02
1.956582794189453125e+02,3.564137878417968750e+02
1.953273925781250000e+02,3.561092529296875000e+02
1.944775390625000000e+02,3.556956787109375000e+02
1.945424499511718750e+02,3.555883483886718750e+02
1.936550750732421875e+02,3.553944396972656250e+02
1.933798828125000000e+02,3.553584289550781250e+02
1.933684997558593750e+02,3.553813476562500000e+02
1.848774719238281250e+02,3.544438171386718750e+02
1.886121978759765625e+02,3.550602111816406250e+02
1.882008361816406250e+02,3.549369506835937500e+02
1.874827423095703125e+02,3.547480773925781250e+02
1.875971984863281250e+02,3.547214965820312500e+02
1.901538085937500000e+02,3.552109680175781250e+02
1.929264526367187500e+02,3.558508300781250000e+02
1.906857299804687500e+02,3.554033203125000000e+02
1.909670867919921875e+02,3.554166870117187500e+02
1.909588775634765625e+02,3.553013305664062500e+02
1.858993682861328125e+02,3.543147583007812500e+02
1.858740844726562500e+02,3.544914245605468750e+02
1.865118408203125000e+02,3.546840209960937500e+02
1.866764831542968750e+02,3.545770874023437500e+02
1.866899108886718750e+02,3.545739746093750000e+02
1.690108795166015625e+02,3.530826110839843750e+02
1.748450164794921875e+02,3.541065979003906250e+02
1.738231964111328125e+02,3.534778137207031250e+02
1.726920471191406250e+02,3.533093261718750000e+02
1.732007446289062500e+02,3.532908935546875000e+02
1.788736572265625000e+02,3.542189331054687500e+02
1.835516357421875000e+02,3.532198486328125000e+02
1.799424133300781250e+02,3.540993347167968750e+02
1.790944519042968750e+02,3.540748596191406250e+02
1.789409484863281250e+02,3.536578674316406250e+02
1.825595703125000000e+02,3.543567810058593750e+02
1.828718566894531250e+02,3.544272155761718750e+02
1.826393432617187500e+02,3.540897827148437500e+02
1.824706420898437500e+02,3.539126281738281250e+02
1.822648315429687500e+02,3.537862548828125000e+02
1.893192749023437500e+02,3.546450195312500000e+02
1.855245513916015625e+02,3.547571716308593750e+02
1.869575958251953125e+02,3.547676391601562500e+02
1.872618103027343750e+02,3.546709594726562500e+02
1.870875244140625000e+02,3.545402221679687500e+02
1.738088531494140625e+02,3.525633239746093750e+02
1.802439880371093750e+02,3.542645263671875000e+02
1.794845733642578125e+02,3.538238525390625000e+02
1.785784759521484375e+02,3.534356384277343750e+02
1.789532165527343750e+02,3.535642700195312500e+02
1.645413360595703125e+02,3.519560546875000000e+02
1.705941009521484375e+02,3.533749389648437500e+02
1.688225708007812500e+02,3.525723876953125000e+02
1.679073028564453125e+02,3.523846435546875000e+02
1.684787750244140625e+02,3.525061035156250000e+02
1.543009643554687500e+02,3.509043579101562500e+02
1.579481658935546875e+02,3.517898254394531250e+02
1.571837463378906250e+02,3.514752502441406250e+02
1.564377136230468750e+02,3.514506530761718750e+02
1.564882507324218750e+02,3.515864562988281250e+02
1.528368988037109375e+02,3.509714965820312500e+02
1.477811889648437500e+02,3.501152038574218750e+02
1.494821777343750000e+02,3.505993957519531250e+02
1.497066040039062500e+02,3.507796325683593750e+02
1.495077056884765625e+02,3.509893188476562500e+02
1.454950103759765625e+02,3.498017883300781250e+02
1.466143798828125000e+02,3.500606994628906250e+02
1.460863037109375000e+02,3.500025024414062500e+02
1.459371185302734375e+02,3.499703369140625000e+02
1.459608154296875000e+02,3.500344238281250000e+02
1.435122070312500000e+02,3.493302001953125000e+02
1.409015197753906250e+02,3.477955322265625000e+02
1.419024658203125000e+02,3.487635498046875000e+02
1.423195343017578125e+02,3.487276000976562500e+02
1.420780944824218750e+02,3.488654479980468750e+02
1.454026641845703125e+02,3.488096313476562500e+02
1.474914398193359375e+02,3.472685546875000000e+02
1.469082183837890625e+02,3.477682800292968750e+02
1.468375244140625000e+02,3.477521057128906250e+02
1.468249206542968750e+02,3.476715087890625000e+02
1.465244750976562500e+02,3.481806030273437500e+02
1.458787078857421875e+02,3.496813354492187500e+02
1.468936767578125000e+02,3.497151794433593750e+02
1.467651977539062500e+02,3.498453063964843750e+02
1.467723236083984375e+02,3.499132995605468750e+02
1.450059204101562500e+02,3.491839599609375000e+02
1.410472869873046875e+02,3.404107666015625000e+02
1.419920196533203125e+02,3.411385803222656250e+02
1.421488647460937500e+02,3.399931335449218750e+02
1.420563507080078125e+02,3.396174621582031250e+02
1.442709655761718750e+02,3.403121643066406250e+02
1.569774017333984375e+02,3.442126159667968750e+02
1.540484619140625000e+02,3.432147521972656250e+02
1.535002441406250000e+02,3.433333740234375000e+02
1.528696594238281250e+02,3.435070495605468750e+02
1.502186126708984375e+02,3.428286437988281250e+02
1.453019256591796875e+02,3.442552490234375000e+02
1.467820129394531250e+02,3.434625854492187500e+02
1.474257812500000000e+02,3.435974121093750000e+02
1.473410339355468750e+02,3.435730590820312500e+02
1.559467468261718750e+02,3.338683776855468750e+02
1.469593658447265625e+02,3.272713012695312500e+02
1.510668640136718750e+02,3.301833496093750000e+02
1.510299377441406250e+02,3.302467956542968750e+02
1.509696655273437500e+02,3.301504821777343750e+02
1.468943634033203125e+02,3.296155700683593750e+02
1.417963562011718750e+02,3.256008911132812500e+02
1.441892395019531250e+02,3.280702209472656250e+02
1.451169738769531250e+02,3.284470520019531250e+02
1.451463775634765625e+02,3.284916381835937500e+02
1.474339904785156250e+02,3.300441589355468750e+02
1.488753204345703125e+02,3.305755615234375000e+02
1.472114105224609375e+02,3.296452026367187500e+02
1.454807586669921875e+02,3.287209472656250000e+02
1.455810852050781250e+02,3.286228027343750000e+02
1.478053131103515625e+02,3.282182617187500000e+02
1.462749938964843750e+02,3.215478515625000000e+02
1.462283782958984375e+02,3.224160461425781250e+02
1.454813385009765625e+02,3.220142211914062500e+02
1.456495056152343750e+02,3.217394714355468750e+02
1.465526428222656250e+02,3.206972961425781250e+02
1.463015747070312500e+02,3.159160461425781250e+02
1.472954254150390625e+02,3.179016418457031250e+02
1.474176330566406250e+02,3.185740051269531250e+02
1.473599700927734375e+02,3.185046386718750000e+02
1.497068481445312500e+02,3.209371337890625000e+02
1.513171997070312500e+02,3.248675842285156250e+02
1.488956909179687500e+02,3.226500854492187500e+02
1.474974365234375000e+02,3.213410644531250000e+02
1.477134399414062500e+02,3.213859252929687500e+02
1.489755249023437500e+02,3.146505737304687500e+02
1.487795257568359375e+02,3.150976562500000000e+02
1.495575561523437500e+02,3.160603942871093750e+02
1.490875854492187500e+02,3.159095764160156250e+02
1.488550720214843750e+02,3.158770446777343750e+02
1.572012023925781250e+02,3.223402709960937500e+02
1.571369018554687500e+02,3.292872924804687500e+02
1.572614288330078125e+02,3.283764953613281250e+02
1.564391174316406250e+02,3.273345642089843750e+02
1.557650146484375000e+02,3.268366394042968750e+02
1.538832244873046875e+02,3.252224731445312500e+02
1.513104095458984375e+02,3.198104858398437500e+02
1.526956787109375000e+02,3.216932983398437500e+02
1.530498199462890625e+02,3.224489746093750000e+02
1.530884857177734375e+02,3.226070861816406250e+02
1.518034362792968750e+02,3.218880004882812500e+02
1.555527648925781250e+02,3.261524658203125000e+02
1.541836853027343750e+02,3.248102416992187500e+02
1.538138580322265625e+02,3.241575012207031250e+02
1.536637573242187500e+02,3.240339660644531250e+02
1.479364318847656250e+02,3.217088317871093750e+02
1.430761413574218750e+02,3.173639831542968750e+02
1.438793029785156250e+02,3.180025329589843750e+02
1.440074157714843750e+02,3.187526855468750000e+02
1.441279602050781250e+02,3.190787048339843750e+02
1.528261413574218750e+02,3.270814819335937500e+02
1.516234130859375000e+02,3.346231994628906250e+02
1.525536346435546875e+02,3.347364501953125000e+02
1.527605285644531250e+02,3.347565002441406250e+02
1.525079650878906250e+02,3.348863525390625000e+02
1.391539611816406250e+02,3.365372924804687500e+02
1.487969055175781250e+02,3.456543579101562500e+02
1.472357177734375000e+02,3.461669921875000000e+02
1.471681823730468750e+02,3.463016357421875000e+02
1.476896514892578125e+02,3.466972045898437500e+02
1.521955261230468750e+02,3.535363464355468750e+02
1.494210662841796875e+02,3.524851684570312500e+02
1.508116302490234375e+02,3.520226135253906250e+02
1.509117736816406250e+02,3.519107360839843750e+02
1.508650054931640625e+02,3.517576599121093750e+02
1.471200866699218750e+02,3.507089538574218750e+02
1.453984069824218750e+02,3.505001525878906250e+02
1.464573669433593750e+02,3.505695190429687500e+02
1.479004669189453125e+02,3.509920959472656250e+02
1.477109069824218750e+02,3.510148010253906250e+02
1.443962097167968750e+02,3.497028198242187500e+02
1.402613830566406250e+02,3.467352905273437500e+02
1.425793457031250000e+02,3.480790100097656250e+02
1.433132781982421875e+02,3.484989624023437500e+02
1.429831085205078125e+02,3.483667602539062500e+02
1.475783538818359375e+02,3.508352661132812500e+02
1.494199218750000000e+02,3.518822021484375000e+02
1.471310729980468750e+02,3.508081970214843750e+02
1.470187530517578125e+02,3.506045532226562500e+02
1.473951873779296875e+02,3.506275329589843750e+02
1.487081298828125000e+02,3.509700927734375000e+02
1.494911193847656250e+02,3.512223510742187500e+02
1.505120086669921875e+02,3.515833740234375000e+02
1.498628845214843750e+02,3.513107910156250000e+02
1.498499145507812500e+02,3.512005615234375000e+02
1.492009277343750000e+02,3.508692016601562500e+02
1.415179290771484375e+02,3.471801452636718750e+02
1.429462127685546875e+02,3.480672912597656250e+02
1.428891754150390625e+02,3.473983764648437500e+02
1.425306549072265625e+02,3.473817749023437500e+02
1.474305725097656250e+02,3.499495544433593750e+02
1.495423126220703125e+02,3.512504577636718750e+02
1.481450805664062500e+02,3.508451232910156250e+02
1.477546539306640625e+02,3.507198486328125000e+02
1.483098297119140625e+02,3.507605895996093750e+02
1.487525024414062500e+02,3.480900573730468750e+02
1.471032867431640625e+02,3.465515441894531250e+02
1.483328552246093750e+02,3.475167541503906250e+02
1.484835968017578125e+02,3.473454589843750000e+02
1.482683868408203125e+02,3.472394409179687500e+02
1.521378784179687500e+02,3.461800537109375000e+02
1.560957641601562500e+02,3.447243041992187500e+02
1.535519866943359375e+02,3.437955322265625000e+02
1.528818664550781250e+02,3.433087463378906250e+02
1.530602874755859375e+02,3.431130981445312500e+02
1.511914825439453125e+02,3.427367858886718750e+02
1.470830383300781250e+02,3.376214599609375000e+02
1.484431457519531250e+02,3.383041381835937500e+02
1.480509490966796875e+02,3.380661926269531250e+02
1.479216156005859375e+02,3.379509887695312500e+02
1.658508605957031250e+02,3.436486816406250000e+02
1.599744415283203125e+02,3.501936645507812500e+02
1.615269622802734375e+02,3.514501037597656250e+02
1.629544677734375000e+02,3.519677429199218750e+02
1.618802795410156250e+02,3.513273925781250000e+02
1.450013122558593750e+02,3.457112121582031250e+02
1.526323699951171875e+02,3.477226562500000000e+02
1.513843841552734375e+02,3.474943237304687500e+02
1.500150451660156250e+02,3.479082946777343750e+02
1.508787536621093750e+02,3.480884704589843750e+02
1.529981231689453125e+02,3.476105651855468750e+02
1.604481811523437500e+02,3.475048217773437500e+02
1.569346618652343750e+02,3.462355041503906250e+02
1.560545654296875000e+02,3.455156555175781250e+02
1.560679626464843750e+02,3.452602539062500000e+02
1.591903686523437500e+02,3.457998962402343750e+02
1.669369201660156250e+02,3.513004760742187500e+02
1.629176788330078125e+02,3.499418945312500000e+02
1.619685668945312500e+02,3.494201354980468750e+02
1.621164245605468750e+02,3.492574157714843750e+02
1.595009460449218750e+02,3.500339355468750000e+02
1.566831817626953125e+02,3.505739440917968750e+02
1.578888244628906250e+02,3.507728576660156250e+02
1.578614807128906250e+02,3.510502929687500000e+02
1.578150634765625000e+02,3.511753845214843750e+02
1.553247680664062500e+02,3.515915222167968750e+02
1.548811340332031250e+02,3.530807495117187500e+02
1.555754241943359375e+02,3.523440246582031250e+02
1.563017425537109375e+02,3.524612426757812500e+02
1.565505065917968750e+02,3.524917297363281250e+02
1.573551177978515625e+02,3.527820129394531250e+02
1.608461303710937500e+02,3.545105895996093750e+02
1.582540130615234375e+02,3.529660949707031250e+02
1.569389648437500000e+02,3.524530029296875000e+02
1.571619873046875000e+02,3.524060974121093750e+02
1.568964996337890625e+02,3.517774963378906250e+02
1.547974090576171875e+02,3.493647460937500000e+02
1.558381195068359375e+02,3.509276123046875000e+02
1.559609375000000000e+02,3.508230285644531250e+02
1.555492248535156250e+02,3.508634033203125000e+02
1.568209838867187500e+02,3.517363586425781250e+02
1.610150451660156250e+02,3.533694458007812500e+02
1.576656646728515625e+02,3.518991088867187500e+02
1.570277557373046875e+02,3.515262756347656250e+02
1.576763305664062500e+02,3.515968627929687500e+02
1.667174682617187500e+02,3.528038940429687500e+02
1.632532196044921875e+02,3.519479980468750000e+02
1.642581329345703125e+02,3.525129699707031250e+02
